st_code,cfra_code,major_head,year,vol,amt
34,480105799,4801,2007,2,1281.45
14,480105799,4801,2007,2,37281.01
1,480105799,4801,2007,2,37431.47
16,480105799,4801,2008,2,-114.94
1,480105799,4801,2008,2,-35.18
40,480105799,4801,2008,2,63.93
34,480105799,4801,2008,2,1998.22
16,480105799,4801,2009,2,-114.94
40,480105799,4801,2009,2,-60.46
1,480105799,4801,2009,2,-35.18
34,480105799,4801,2009,2,1591
14,480105799,4801,2009,2,67351.93
40,480105799,4801,2010,2,-7.92
34,480105799,4801,2010,2,3028.36
1,480105799,4801,2010,2,-35.18
14,480105799,4801,2010,2,81458.43
16,480105799,4801,2010,2,-114.94
24,480105800,4801,2005,2,36.14
19,480105800,4801,2005,2,110.08
33,480105800,4801,2005,2,174.58
7,480105800,4801,2005,2,375.29
14,480105800,4801,2005,2,3916.74
9,480105800,4801,2005,2,10265.62
13,480105800,4801,2005,2,21023.81
16,480105800,4801,2005,2,26708.99
15,480105800,4801,2005,2,29532.56
34,480105800,4801,2005,2,31885.35
11,480105800,4801,2005,2,38416.14
12,480105800,4801,2005,2,40289.84
30,480105800,4801,2005,2,53316
10,480105800,4801,2005,2,62739.99
40,480105800,4801,2005,2,74640.55
1,480105800,4801,2005,2,259166.76
24,480105800,4801,2006,2,36.14
19,480105800,4801,2006,2,110.08
33,480105800,4801,2006,2,174.58
7,480105800,4801,2006,2,1323.18
14,480105800,4801,2006,2,5409.74
9,480105800,4801,2006,2,14565.62
13,480105800,4801,2006,2,22659.61
16,480105800,4801,2006,2,26708.99
15,480105800,4801,2006,2,32429.89
34,480105800,4801,2006,2,34799.76
12,480105800,4801,2006,2,41562.27
11,480105800,4801,2006,2,42098.11
30,480105800,4801,2006,2,63606.23
40,480105800,4801,2006,2,75790.4
10,480105800,4801,2006,2,106115.77
1,480105800,4801,2006,2,272731.41
24,480105800,4801,2007,2,36.14
19,480105800,4801,2007,2,110.09
33,480105800,4801,2007,2,174.58
14,480105800,4801,2007,2,8933.25
7,480105800,4801,2007,2,13222.62
9,480105800,4801,2007,2,14565.62
16,480105800,4801,2007,2,26708.99
13,480105800,4801,2007,2,27338.13
15,480105800,4801,2007,2,35844.55
34,480105800,4801,2007,2,37970.4
12,480105800,4801,2007,2,43183.01
11,480105800,4801,2007,2,45940.92
1,480105800,4801,2007,2,59460.87
30,480105800,4801,2007,2,75244.55
40,480105800,4801,2007,2,77840.54
10,480105800,4801,2007,2,87415.17
24,480105800,4801,2008,2,36.14
19,480105800,4801,2008,2,110.09
33,480105800,4801,2008,2,174.58
7,480105800,4801,2008,2,13521.26
9,480105800,4801,2008,2,14565.62
16,480105800,4801,2008,2,26708.99
13,480105800,4801,2008,2,32350.29
15,480105800,4801,2008,2,38414.04
34,480105800,4801,2008,2,41543.16
12,480105800,4801,2008,2,47040.48
11,480105800,4801,2008,2,50916.39
14,480105800,4801,2008,2,63517.04
40,480105800,4801,2008,2,79155.54
30,480105800,4801,2008,2,91979.59
10,480105800,4801,2008,2,127415.17
1,480105800,4801,2008,2,203327.55
24,480105800,4801,2009,2,36.14
19,480105800,4801,2009,2,110.09
33,480105800,4801,2009,2,174.58
21,480105800,4801,2009,2,399.9
7,480105800,4801,2009,2,13857.33
9,480105800,4801,2009,2,14565.62
14,480105800,4801,2009,2,15030.13
16,480105800,4801,2009,2,26708.99
13,480105800,4801,2009,2,36223.53
15,480105800,4801,2009,2,45823.97
34,480105800,4801,2009,2,46621.56
12,480105800,4801,2009,2,48256.96
11,480105800,4801,2009,2,56619.89
40,480105800,4801,2009,2,83156.87
30,480105800,4801,2009,2,107453.45
10,480105800,4801,2009,2,165015.17
1,480105800,4801,2009,2,241176.87
40,480105800,4801,2010,2,85943.91
34,480105800,4801,2010,2,50508.7
12,480105800,4801,2010,2,49668.92
10,480105800,4801,2010,2,265737.9
7,480105800,4801,2010,2,13920.01
30,480105800,4801,2010,2,124768.6
24,480105800,4801,2010,2,36.14
1,480105800,4801,2010,2,574996
1,480105800,4801,2010,2,97370.78
14,480105800,4801,2010,2,28867.07
15,480105800,4801,2010,2,49756.19
13,480105800,4801,2010,2,41139.11
21,480105800,4801,2010,2,1529.9
11,480105800,4801,2010,2,59256.44
33,480105800,4801,2010,2,174.58
16,480105800,4801,2010,2,26708.99
9,480105800,4801,2010,2,14565.62
19,480105800,4801,2010,2,110.09
34,480105901,4801,2005,2,-0.16
34,480105901,4801,2006,2,-0.17
34,480105901,4801,2007,2,-1.28
34,480105901,4801,2008,2,-0.14
34,480105901,4801,2009,2,-0.47
34,480105901,4801,2010,2,-1265.02
11,480105911,4801,2009,2,-0.12
11,480105911,4801,2010,2,-0.12
1,480105998,4801,2007,2,223148.97
1,480105998,4801,2008,2,231965.65
1,480105998,4801,2009,2,297623.72
16,480106001,4801,2005,2,98.88
40,480106001,4801,2005,2,2897.29
1,480106001,4801,2005,2,10740.65
14,480106001,4801,2005,2,11583.5
16,480106001,4801,2006,2,98.88
40,480106001,4801,2006,2,2996.69
1,480106001,4801,2006,2,10787.81
14,480106001,4801,2006,2,11583.5
16,480106001,4801,2007,2,98.88
40,480106001,4801,2007,2,3093.26
1,480106001,4801,2007,2,10803.92
14,480106001,4801,2007,2,11583.5
16,480106001,4801,2008,2,98.88
40,480106001,4801,2008,2,3293.24
1,480106001,4801,2008,2,10803.92
14,480106001,4801,2008,2,29227.09
16,480106001,4801,2009,2,98.88
40,480106001,4801,2009,2,3362.87
1,480106001,4801,2009,2,10803.92
14,480106001,4801,2009,2,11583.49
40,480106001,4801,2010,2,3470.19
1,480106001,4801,2010,2,10803.92
14,480106001,4801,2010,2,11583.49
16,480106001,4801,2010,2,98.88
13,480106010,4801,2005,2,9.46
13,480106010,4801,2006,2,9.46
13,480106010,4801,2007,2,9.46
13,480106010,4801,2008,2,9.46
13,480106010,4801,2009,2,9.46
13,480106010,4801,2010,2,9.46
1,480106052,4801,2005,2,18.77
11,480106052,4801,2005,2,106.32
1,480106052,4801,2006,2,18.77
11,480106052,4801,2006,2,106.32
1,480106052,4801,2007,2,18.77
11,480106052,4801,2007,2,106.32
1,480106052,4801,2008,2,18.77
1,480106052,4801,2009,2,18.77
11,480106052,4801,2009,2,106.32
1,480106052,4801,2010,2,18.77
11,480106052,4801,2010,2,106.33
8,480106190,4801,2005,2,66.25
40,480106190,4801,2005,2,37800
23,480106190,4801,2005,2,64769
9,480106190,4801,2005,2,100618.17
8,480106190,4801,2006,2,66.25
40,480106190,4801,2006,2,37800
24,480106190,4801,2006,2,56004.3
23,480106190,4801,2006,2,82791
9,480106190,4801,2006,2,203730.51
8,480106190,4801,2007,2,66.25
40,480106190,4801,2007,2,29994
23,480106190,4801,2007,2,36983
24,480106190,4801,2007,2,61204.3
9,480106190,4801,2007,2,316458.29
8,480106190,4801,2008,2,66.25
40,480106190,4801,2008,2,29994
23,480106190,4801,2008,2,36983
24,480106190,4801,2008,2,61204.3
9,480106190,4801,2008,2,415245.54
8,480106190,4801,2009,2,66.25
40,480106190,4801,2009,2,25700.7
23,480106190,4801,2009,2,36983
24,480106190,4801,2009,2,61204.3
9,480106190,4801,2009,2,453035.64
40,480106190,4801,2010,2,25700.7
24,480106190,4801,2010,2,61204.3
23,480106190,4801,2010,2,36983
8,480106190,4801,2010,2,66.25
9,480106190,4801,2010,2,462887.74
28,480106195,4801,2005,2,156.6
28,480106195,4801,2006,2,156.6
28,480106195,4801,2007,2,156.6
28,480106195,4801,2008,2,156.6
28,480106195,4801,2009,2,156.6
28,480106195,4801,2010,2,156.6
22,480106789,4801,2007,2,0.03
22,480106789,4801,2008,2,0.06
22,480106789,4801,2009,2,0.16
22,480106789,4801,2010,2,0.16
9,480106789,4801,2010,2,12000
40,480106796,4801,2005,2,4350.2
40,480106796,4801,2006,2,4471.43
24,480106796,4801,2006,2,11500
40,480106796,4801,2007,2,4619.64
24,480106796,4801,2007,2,16900
40,480106796,4801,2008,2,4730.88
24,480106796,4801,2008,2,16900
40,480106796,4801,2009,2,4817.61
24,480106796,4801,2009,2,16900
40,480106796,4801,2010,2,4877.73
24,480106796,4801,2010,2,16900
14,480106799,4801,2005,2,13471.61
1,480106799,4801,2006,2,-0.86
14,480106799,4801,2006,2,13471.61
1,480106799,4801,2007,2,-0.86
14,480106799,4801,2007,2,13548.62
1,480106799,4801,2008,2,-0.86
11,480106799,4801,2008,2,106.32
1,480106799,4801,2009,2,-0.86
14,480106799,4801,2009,2,13548.63
1,480106799,4801,2010,2,-0.86
14,480106799,4801,2010,2,13321.89
19,480106800,4801,2005,2,1015
14,480106800,4801,2005,2,1240.11
1,480106800,4801,2005,2,2917.95
16,480106800,4801,2005,2,5796.5
10,480106800,4801,2005,2,7400
11,480106800,4801,2005,2,7952.72
12,480106800,4801,2005,2,10069.94
15,480106800,4801,2005,2,14609.35
40,480106800,4801,2005,2,16453.51
18,480106800,4801,2005,2,18491.85
13,480106800,4801,2005,2,33763.63
19,480106800,4801,2006,2,1015
14,480106800,4801,2006,2,1240.11
22,480106800,4801,2006,2,2500
1,480106800,4801,2006,2,2918.81
10,480106800,4801,2006,2,7400
11,480106800,4801,2006,2,7952.72
16,480106800,4801,2006,2,9715.5
12,480106800,4801,2006,2,10476.95
15,480106800,4801,2006,2,14670.79
40,480106800,4801,2006,2,17627.03
18,480106800,4801,2006,2,18491.85
13,480106800,4801,2006,2,36491.26
1,480106800,4801,2007,2,90.27
19,480106800,4801,2007,2,1465
22,480106800,4801,2007,2,2500
14,480106800,4801,2007,2,2864.31
10,480106800,4801,2007,2,7400
11,480106800,4801,2007,2,7952.73
16,480106800,4801,2007,2,10815.5
12,480106800,4801,2007,2,11131.93
15,480106800,4801,2007,2,14670.79
40,480106800,4801,2007,2,18715.37
13,480106800,4801,2007,2,36839.57
18,480106800,4801,2007,2,51045.76
1,480106800,4801,2008,2,95.77
19,480106800,4801,2008,2,2315
22,480106800,4801,2008,2,2500
10,480106800,4801,2008,2,7400
11,480106800,4801,2008,2,7952.73
12,480106800,4801,2008,2,11265.57
16,480106800,4801,2008,2,11870.1
15,480106800,4801,2008,2,14670.79
40,480106800,4801,2008,2,19986.8
13,480106800,4801,2008,2,41809.08
18,480106800,4801,2008,2,85110.66
1,480106800,4801,2009,2,95.77
19,480106800,4801,2009,2,2315
22,480106800,4801,2009,2,2500
14,480106800,4801,2009,2,6601.67
10,480106800,4801,2009,2,7400
11,480106800,4801,2009,2,8843.87
12,480106800,4801,2009,2,12053.76
15,480106800,4801,2009,2,14670.79
40,480106800,4801,2009,2,22057.23
13,480106800,4801,2009,2,43162.38
18,480106800,4801,2009,2,95271
40,480106800,4801,2010,2,24085.7
12,480106800,4801,2010,2,12581.57
18,480106800,4801,2010,2,103609.4
10,480106800,4801,2010,2,7400
22,480106800,4801,2010,2,2500
1,480106800,4801,2010,2,95.77
1,480106800,4801,2010,2,2828.54
14,480106800,4801,2010,2,7528.41
15,480106800,4801,2010,2,15470.06
13,480106800,4801,2010,2,43424.57
11,480106800,4801,2010,2,9287.15
16,480106800,4801,2010,2,13149.52
19,480106800,4801,2010,2,2315
1,480106998,4801,2007,2,2828.54
1,480106998,4801,2008,2,2828.54
1,480106998,4801,2009,2,2828.54
24,480160190,4801,2005,2,25004.3
24,480160796,4801,2005,2,5000
23,480180001,4801,2005,2,42.93
40,480180001,4801,2005,2,1023.7
12,480180001,4801,2005,2,4477.76
23,480180001,4801,2006,2,42.93
40,480180001,4801,2006,2,1033.92
12,480180001,4801,2006,2,5482.24
23,480180001,4801,2007,2,47.38
40,480180001,4801,2007,2,1038.64
12,480180001,4801,2007,2,5482.24
23,480180001,4801,2008,2,128.79
40,480180001,4801,2008,2,1057.4
12,480180001,4801,2008,2,5482.24
23,480180001,4801,2009,2,199.95
40,480180001,4801,2009,2,1076.41
12,480180001,4801,2009,2,5482.24
40,480180001,4801,2010,2,1087.7
12,480180001,4801,2010,2,5482.24
23,480180001,4801,2010,2,227.85
14,480180003,4801,2005,2,2.72
40,480180003,4801,2005,2,945.56
14,480180003,4801,2006,2,2.72
40,480180003,4801,2006,2,945.56
14,480180003,4801,2007,2,2.73
40,480180003,4801,2007,2,945.56
40,480180003,4801,2008,2,945.56
14,480180003,4801,2009,2,3.72
40,480180003,4801,2009,2,945.56
40,480180003,4801,2010,2,945.56
14,480180003,4801,2010,2,3.72
1,480180004,4801,2005,2,0.13
14,480180004,4801,2005,2,10.78
24,480180004,4801,2005,2,22.44
21,480180004,4801,2005,2,297.48
1,480180004,4801,2006,2,0.13
24,480180004,4801,2006,2,22.44
14,480180004,4801,2006,2,29.85
21,480180004,4801,2006,2,297.48
1,480180004,4801,2007,2,0.13
24,480180004,4801,2007,2,22.44
14,480180004,4801,2007,2,71.21
21,480180004,4801,2007,2,297.48
1,480180004,4801,2008,2,0.13
24,480180004,4801,2008,2,22.44
21,480180004,4801,2008,2,297.48
1,480180004,4801,2009,2,0.13
24,480180004,4801,2009,2,22.44
14,480180004,4801,2009,2,183.99
21,480180004,4801,2009,2,297.48
24,480180004,4801,2010,2,22.44
1,480180004,4801,2010,2,0.13
14,480180004,4801,2010,2,253.02
21,480180004,4801,2010,2,297.48
8,480180101,4801,2005,2,5
33,480180101,4801,2005,2,53500
28,480180101,4801,2005,2,77929.33
23,480180101,4801,2005,2,79347.44
3,480180101,4801,2005,2,92520
27,480180101,4801,2005,2,346462
8,480180101,4801,2006,2,5
33,480180101,4801,2006,2,71000
28,480180101,4801,2006,2,77929.33
3,480180101,4801,2006,2,94520
23,480180101,4801,2006,2,109186.39
27,480180101,4801,2006,2,346462
8,480180101,4801,2007,2,5
28,480180101,4801,2007,2,77929.33
3,480180101,4801,2007,2,98934
33,480180101,4801,2007,2,120000
23,480180101,4801,2007,2,125186.39
27,480180101,4801,2007,2,346462
8,480180101,4801,2008,2,5
28,480180101,4801,2008,2,77929.33
3,480180101,4801,2008,2,113186
23,480180101,4801,2008,2,141186.39
33,480180101,4801,2008,2,238550
27,480180101,4801,2008,2,346462
8,480180101,4801,2009,2,5
28,480180101,4801,2009,2,77929.33
3,480180101,4801,2009,2,115579
23,480180101,4801,2009,2,144553.59
33,480180101,4801,2009,2,247050
27,480180101,4801,2009,2,346462
28,480180101,4801,2010,2,77929.33
23,480180101,4801,2010,2,144553.5
27,480180101,4801,2010,2,346462
3,480180101,4801,2010,2,115579
8,480180101,4801,2010,2,5
33,480180101,4801,2010,2,380563
33,480180190,4801,2005,2,1500
28,480180190,4801,2005,2,2700
16,480180190,4801,2005,2,17782.33
40,480180190,4801,2005,2,100880
18,480180190,4801,2005,2,135000
8,480180190,4801,2005,2,373644.68
9,480180190,4801,2005,2,824808.61
33,480180190,4801,2006,2,1500
28,480180190,4801,2006,2,2700
16,480180190,4801,2006,2,21828.25
40,480180190,4801,2006,2,100880
18,480180190,4801,2006,2,135000
8,480180190,4801,2006,2,443538.11
9,480180190,4801,2006,2,867019.97
33,480180190,4801,2007,2,1500
28,480180190,4801,2007,2,2700
24,480180190,4801,2007,2,5980
16,480180190,4801,2007,2,29376.33
40,480180190,4801,2007,2,100880
18,480180190,4801,2007,2,135000
8,480180190,4801,2007,2,549838.11
9,480180190,4801,2007,2,1068597.97
28,480180190,4801,2008,2,2700
24,480180190,4801,2008,2,8180
16,480180190,4801,2008,2,35243.04
40,480180190,4801,2008,2,100880
18,480180190,4801,2008,2,139875.32
8,480180190,4801,2008,2,683438.11
9,480180190,4801,2008,2,1201598.39
28,480180190,4801,2009,2,2700
33,480180190,4801,2009,2,5000
24,480180190,4801,2009,2,12580
16,480180190,4801,2009,2,41199.04
29,480180190,4801,2009,2,1.00E+05
40,480180190,4801,2009,2,100880
18,480180190,4801,2009,2,139875.32
8,480180190,4801,2009,2,837438.11
9,480180190,4801,2009,2,1326599.58
40,480180190,4801,2010,2,100880
28,480180190,4801,2010,2,2700
18,480180190,4801,2010,2,140175.3
24,480180190,4801,2010,2,8180
29,480180190,4801,2010,2,100000
8,480180190,4801,2010,2,967038.11
33,480180190,4801,2010,2,5000
16,480180190,4801,2010,2,44685.67
9,480180190,4801,2010,2,1445999.58
6,480180201,4801,2010,2,-440.75
6,480180202,4801,2010,2,-84.27
12,480180799,4801,2005,2,-210.51
1,480180799,4801,2005,2,6.73
12,480180799,4801,2006,2,-206.01
1,480180799,4801,2006,2,6.73
12,480180799,4801,2007,2,-206.01
1,480180799,4801,2007,2,6.73
12,480180799,4801,2008,2,-206.01
1,480180799,4801,2008,2,6.73
12,480180799,4801,2009,2,-206.2
1,480180799,4801,2009,2,6.73
12,480180799,4801,2010,2,-206.2
1,480180799,4801,2010,2,6.73
9,480180800,4801,2005,2,-2960.64
29,480180800,4801,2005,2,4.11
3,480180800,4801,2005,2,5.48
19,480180800,4801,2005,2,18.05
6,480180800,4801,2005,2,39.78
16,480180800,4801,2005,2,285.11
14,480180800,4801,2005,2,1788.5
1,480180800,4801,2005,2,2714.51
40,480180800,4801,2005,2,10372.82
18,480180800,4801,2005,2,23255.32
12,480180800,4801,2005,2,35821.8
23,480180800,4801,2005,2,36135.07
9,480180800,4801,2006,2,-2830.54
29,480180800,4801,2006,2,4.11
3,480180800,4801,2006,2,5.48
19,480180800,4801,2006,2,18.05
6,480180800,4801,2006,2,39.78
16,480180800,4801,2006,2,285.11
14,480180800,4801,2006,2,1873.17
1,480180800,4801,2006,2,2715.08
40,480180800,4801,2006,2,15380.33
12,480180800,4801,2006,2,42363.88
18,480180800,4801,2006,2,44077.91
23,480180800,4801,2006,2,49227.95
9,480180800,4801,2007,2,-2830.54
29,480180800,4801,2007,2,4.11
3,480180800,4801,2007,2,5.48
19,480180800,4801,2007,2,18.05
6,480180800,4801,2007,2,39.78
16,480180800,4801,2007,2,285.11
14,480180800,4801,2007,2,2013.55
1,480180800,4801,2007,2,17380.09
40,480180800,4801,2007,2,20007.01
12,480180800,4801,2007,2,48599.67
18,480180800,4801,2007,2,53455.03
23,480180800,4801,2007,2,59164.44
9,480180800,4801,2008,2,-2880.54
29,480180800,4801,2008,2,4.11
3,480180800,4801,2008,2,5.48
19,480180800,4801,2008,2,18.05
6,480180800,4801,2008,2,39.78
16,480180800,4801,2008,2,285.11
14,480180800,4801,2008,2,2256.29
1,480180800,4801,2008,2,17380.09
40,480180800,4801,2008,2,25532.69
18,480180800,4801,2008,2,53455.03
12,480180800,4801,2008,2,56415.95
23,480180800,4801,2008,2,67860.04
9,480180800,4801,2009,2,-2880.54
29,480180800,4801,2009,2,4.11
3,480180800,4801,2009,2,5.48
19,480180800,4801,2009,2,18.05
6,480180800,4801,2009,2,39.78
16,480180800,4801,2009,2,285.11
14,480180800,4801,2009,2,2242.65
16,480180800,4801,2009,2,13149.52
1,480180800,4801,2009,2,17380.09
40,480180800,4801,2009,2,35913.04
18,480180800,4801,2009,2,61362.43
12,480180800,4801,2009,2,72306.87
23,480180800,4801,2009,2,73956.91
40,480180800,4801,2010,2,36323.32
12,480180800,4801,2010,2,82305.45
18,480180800,4801,2010,2,70030.62
6,480180800,4801,2010,2,39.78
1,480180800,4801,2010,2,17380.09
29,480180800,4801,2010,2,4.11
23,480180800,4801,2010,2,75228.98
14,480180800,4801,2010,2,3404.66
3,480180800,4801,2010,2,5.48
16,480180800,4801,2010,2,285.11
9,480180800,4801,2010,2,-2880.54
19,480180800,4801,2010,2,18.05
9,480180901,4801,2005,2,-1.06
9,480180901,4801,2006,2,-1.06
9,480180901,4801,2007,2,-1.06
9,480180901,4801,2008,2,-1.06
9,480180901,4801,2009,2,-1.06
9,480180901,4801,2010,2,-1.06
1,480180911,4801,2009,2,-1.99
1,480180911,4801,2010,2,-1.99
22,480180995,4801,2005,2,2500
40,480201190,4802,2005,2,86823.39
40,480201190,4802,2006,2,139681.39
40,480201190,4802,2007,2,139681.39
40,480201190,4802,2008,2,163928.25
40,480201190,4802,2009,2,161788.2
40,480201190,4802,2010,2,161788.2
33,480201800,4802,2005,2,17.54
33,480201800,4802,2006,2,17.54
40,480201800,4802,2006,2,135118.47
33,480201800,4802,2007,2,17.54
40,480201800,4802,2007,2,135118.47
33,480201800,4802,2008,2,17.54
40,480201800,4802,2008,2,135118.47
33,480201800,4802,2009,2,17.54
40,480201800,4802,2009,2,135118.47
40,480201800,4802,2010,2,135118.47
33,480201800,4802,2010,2,17.54
24,480202190,4802,2005,2,8.6
18,480202190,4802,2005,2,100.25
32,480202190,4802,2005,2,700
40,480202190,4802,2005,2,111460.94
24,480202190,4802,2006,2,8.6
18,480202190,4802,2006,2,100.25
32,480202190,4802,2006,2,700
40,480202190,4802,2006,2,111460.94
24,480202190,4802,2007,2,8.6
18,480202190,4802,2007,2,100.25
32,480202190,4802,2007,2,700
40,480202190,4802,2007,2,111460.94
24,480202190,4802,2008,2,8.6
18,480202190,4802,2008,2,100.25
32,480202190,4802,2008,2,700
40,480202190,4802,2008,2,111460.94
24,480202190,4802,2009,2,8.6
18,480202190,4802,2009,2,100.25
32,480202190,4802,2009,2,700
40,480202190,4802,2009,2,207268.73
40,480202190,4802,2010,2,215737.19
18,480202190,4802,2010,2,100.25
24,480202190,4802,2010,2,8.6
32,480202190,4802,2010,2,700
40,480202800,4802,2005,2,135118.47
16,481000001,4810,2005,2,102.47
16,481000001,4810,2006,2,102.47
16,481000001,4810,2007,2,102.47
16,481000001,4810,2008,2,102.47
16,481000001,4810,2009,2,102.47
16,481000001,4810,2010,2,102.47
28,481000101,4810,2005,2,59.13
16,481000101,4810,2005,2,140.47
28,481000101,4810,2006,2,59.13
16,481000101,4810,2006,2,140.47
28,481000101,4810,2007,2,59.13
16,481000101,4810,2007,2,140.47
28,481000101,4810,2008,2,59.13
16,481000101,4810,2008,2,140.47
40,481000101,4810,2009,2,2.57
28,481000101,4810,2009,2,59.13
16,481000101,4810,2009,2,140.47
40,481000101,4810,2010,2,1333.83
28,481000101,4810,2010,2,59.13
13,481000101,4810,2010,2,82.13
16,481000101,4810,2010,2,140.47
8,481000102,4810,2005,2,115
10,481000102,4810,2005,2,150
15,481000102,4810,2005,2,196.12
40,481000102,4810,2005,2,3094.26
16,481000102,4810,2005,2,3349.06
8,481000102,4810,2006,2,115
10,481000102,4810,2006,2,150
15,481000102,4810,2006,2,196.12
40,481000102,4810,2006,2,3120.66
16,481000102,4810,2006,2,3499.06
8,481000102,4810,2007,2,115
10,481000102,4810,2007,2,150
15,481000102,4810,2007,2,196.12
40,481000102,4810,2007,2,3293.54
16,481000102,4810,2007,2,4280.06
8,481000102,4810,2008,2,115
10,481000102,4810,2008,2,150
15,481000102,4810,2008,2,196.11
40,481000102,4810,2008,2,3967.54
16,481000102,4810,2008,2,4739.06
8,481000102,4810,2009,2,115
10,481000102,4810,2009,2,150
15,481000102,4810,2009,2,196.12
40,481000102,4810,2009,2,4071.54
16,481000102,4810,2009,2,5101.08
40,481000102,4810,2010,2,4071.54
10,481000102,4810,2010,2,150
15,481000102,4810,2010,2,196.12
8,481000102,4810,2010,2,115
16,481000102,4810,2010,2,5190.82
16,481000103,4810,2005,2,1.26
16,481000103,4810,2006,2,1.26
16,481000103,4810,2007,2,1.26
16,481000103,4810,2008,2,1.26
16,481000103,4810,2009,2,1.26
16,481000103,4810,2010,2,1.26
40,481000190,4810,2005,2,36165
40,481000190,4810,2006,2,40165
40,481000190,4810,2007,2,45165
40,481000190,4810,2008,2,48165
40,481000190,4810,2009,2,50125
40,481000190,4810,2010,2,55125
18,481000600,4810,2005,2,0.07
9,481000600,4810,2005,2,0.91
12,481000600,4810,2005,2,8.24
32,481000600,4810,2005,2,87.49
16,481000600,4810,2005,2,302.32
40,481000600,4810,2005,2,6378.79
18,481000600,4810,2006,2,0.07
9,481000600,4810,2006,2,0.91
12,481000600,4810,2006,2,8.24
32,481000600,4810,2006,2,87.49
16,481000600,4810,2006,2,302.32
40,481000600,4810,2006,2,6378.79
18,481000600,4810,2007,2,0.07
9,481000600,4810,2007,2,0.91
12,481000600,4810,2007,2,8.24
32,481000600,4810,2007,2,87.49
16,481000600,4810,2007,2,302.32
40,481000600,4810,2007,2,6381.71
18,481000600,4810,2008,2,0.07
9,481000600,4810,2008,2,0.91
12,481000600,4810,2008,2,8.24
32,481000600,4810,2008,2,87.49
16,481000600,4810,2008,2,357.32
40,481000600,4810,2008,2,6386.12
18,481000600,4810,2009,2,0.07
9,481000600,4810,2009,2,0.91
12,481000600,4810,2009,2,8.24
32,481000600,4810,2009,2,87.49
16,481000600,4810,2009,2,421.32
40,481000600,4810,2009,2,6396.12
40,481000600,4810,2010,2,6396.12
18,481000600,4810,2010,2,0.07
12,481000600,4810,2010,2,57.99
32,481000600,4810,2010,2,87.49
13,481000600,4810,2010,2,107.81
16,481000600,4810,2010,2,471.38
9,481000600,4810,2010,2,0.91
21,481000800,4810,2005,2,1.4
16,481000800,4810,2005,2,26.41
3,481000800,4810,2005,2,53.07
30,481000800,4810,2005,2,285.05
21,481000800,4810,2006,2,1.4
16,481000800,4810,2006,2,26.41
3,481000800,4810,2006,2,53.07
30,481000800,4810,2006,2,290.05
21,481000800,4810,2007,2,1.4
16,481000800,4810,2007,2,26.41
3,481000800,4810,2007,2,53.07
30,481000800,4810,2007,2,290.05
21,481000800,4810,2008,2,1.4
16,481000800,4810,2008,2,26.41
3,481000800,4810,2008,2,53.07
30,481000800,4810,2008,2,290.05
21,481000800,4810,2009,2,1.4
16,481000800,4810,2009,2,26.41
3,481000800,4810,2009,2,53.07
30,481000800,4810,2009,2,350.7
30,481000800,4810,2010,2,466.86
21,481000800,4810,2010,2,1.4
3,481000800,4810,2010,2,53.07
16,481000800,4810,2010,2,26.41
34,485100001,4851,2005,2,0.17
21,485100001,4851,2005,2,1.82
34,485100001,4851,2006,2,0.17
21,485100001,4851,2006,2,1.82
34,485100001,4851,2007,2,0.17
1,485100001,4851,2007,2,0.59
21,485100001,4851,2007,2,1.82
34,485100001,4851,2008,2,0.17
1,485100001,4851,2008,2,0.59
21,485100001,4851,2008,2,1.82
34,485100001,4851,2009,2,0.17
1,485100001,4851,2009,2,0.59
21,485100001,4851,2009,2,1.82
34,485100001,4851,2010,2,0.17
1,485100001,4851,2010,2,0.59
13,485100001,4851,2010,2,1.82
13,485100101,4851,2005,2,9.77
2,485100101,4851,2005,2,24.75
34,485100101,4851,2005,2,40.84
10,485100101,4851,2005,2,77.15
24,485100101,4851,2005,2,78.77
27,485100101,4851,2005,2,113.57
11,485100101,4851,2005,2,147.18
6,485100101,4851,2005,2,175.3
8,485100101,4851,2005,2,185.26
16,485100101,4851,2005,2,233.37
14,485100101,4851,2005,2,234.59
19,485100101,4851,2005,2,302.99
21,485100101,4851,2005,2,320.4
15,485100101,4851,2005,2,405.88
28,485100101,4851,2005,2,489.81
40,485100101,4851,2005,2,631.78
33,485100101,4851,2005,2,796.72
3,485100101,4851,2005,2,951.62
18,485100101,4851,2005,2,1157.76
29,485100101,4851,2005,2,1701.16
17,485100101,4851,2005,2,2385.56
9,485100101,4851,2005,2,3566.67
22,485100101,4851,2005,2,5871.93
7,485100101,4851,2005,2,7222.8
32,485100101,4851,2005,2,8549.55
1,485100101,4851,2005,2,11900.51
23,485100101,4851,2005,2,16286.39
13,485100101,4851,2006,2,9.77
2,485100101,4851,2006,2,24.75
34,485100101,4851,2006,2,40.84
10,485100101,4851,2006,2,77.15
24,485100101,4851,2006,2,78.77
27,485100101,4851,2006,2,113.57
6,485100101,4851,2006,2,175.3
8,485100101,4851,2006,2,185.26
16,485100101,4851,2006,2,233.37
14,485100101,4851,2006,2,234.59
19,485100101,4851,2006,2,302.99
21,485100101,4851,2006,2,320.4
11,485100101,4851,2006,2,347.18
15,485100101,4851,2006,2,405.88
28,485100101,4851,2006,2,489.81
40,485100101,4851,2006,2,633.02
33,485100101,4851,2006,2,796.72
3,485100101,4851,2006,2,951.63
